key,text
MAP_EVENT_RELAY_TOA_OUTCOME,승리 후 신호 동행 · NORMAL 9 완료 뒤 편성 합류
MAP_EVENT_RELAY_TOA_TITLE,단절된 중계선 · 토아
MAP_EVENT_RESCUE_VERA_BODY,흐트러진 신호를 붙드는 탐사대원이 길목을 지키고 있다. 가까이 다가가면 기존 조우가 시작된다.
MAP_EVENT_RESCUE_VERA_OUTCOME,승리 시 즉시 편성에 합류
MAP_EVENT_RESCUE_VERA_TITLE,구조 신호 · 베라
MAP_TREASURE_CH01_HT01_NAME,비정상 수정 군락
MAP_TREASURE_CH01_HT02_NAME,붕괴한 아치 통로
MAP_TREASURE_CH01_HT03_NAME,끊긴 인프라 끝
MAP_TREASURE_CH01_HT04_NAME,열린 해안 공터
MAP_TREASURE_CH01_VT01_NAME,부서진 릴레이 보급 상자
MAP_TREASURE_CH01_VT02_NAME,해안 보급 상자
MAP_TREASURE_CH01_VT03_NAME,폐허 신호 보관함
MAP_TREASURE_CH01_VT04_NAME,수정 조사 보물상자
MAP_TREASURE_CH01_VT05_NAME,선로 무장 보관함
MAP_TREASURE_CH01_VT06_NAME,등대 신호 금고
MAP_TREASURE_DETAIL_BODY,"%s
경로 길이: %d
위험도: %s"
MAP_TREASURE_DETAIL_TITLE,탐색 보급품
MAP_TREASURE_MOVE,보물로 이동
RESULT_EVENT_RECRUITED,동료 합류 · %s가 편성에 참여합니다.
RESULT_EVENT_TRACKING,신호 동행 · %s의 합류 신호를 %s 이후에 다시 추적합니다.
RESULT_EVENT_TRACKING_BATTLES,신호 동행 · %s 합류까지 신규 작전 승리 %d회
SCENARIO_CH01_INTRO_TITLE,제1장 — 꺼진 노선의 신호
SCENARIO_CH01_MID_A_TITLE,잔향이 남은 터널
SCENARIO_CH01_MID_B_TITLE,지워진 행선지
SCENARIO_CH01_MID_C_TITLE,종탑형 중계기
SCENARIO_CH01_OUTRO_TITLE,다음 등불
SCENARIO_CH01_PREBOSS_TITLE,공허기관 앞에서
SCENARIO_CH02_HARD_INTRO_TITLE,지하 회송실
SCENARIO_CH02_INTRO_TITLE,제2장 — 되감기는 종착선
SCENARIO_CH02_MID_A_TITLE,빈자리의 호명
SCENARIO_CH02_MID_B_TITLE,역송 구간
SCENARIO_CH02_OUTRO_TITLE,한 개의 정상 신호
SCENARIO_CH02_PREBOSS_TITLE,중앙 역행 개찰
SCENARIO_CH03_INTRO_TITLE,제3장 · 유리평원의 야간열차 — 진입
SCENARIO_CH03_MID_A_TITLE,제3장 · 유리평원의 야간열차 — 첫 단서
SCENARIO_CH03_MID_B_TITLE,제3장 · 유리평원의 야간열차 — 뒤집힌 기록
SCENARIO_CH03_OUTRO_TITLE,제3장 · 유리평원의 야간열차 — 다음 노선
SCENARIO_CH03_PREBOSS_TITLE,제3장 · 유리평원의 야간열차 — 최종 방어선
SCENARIO_CH04_INTRO_TITLE,제4장 · 침수된 신호원 — 진입
SCENARIO_CH04_MID_A_TITLE,제4장 · 침수된 신호원 — 첫 단서
SCENARIO_CH04_MID_B_TITLE,제4장 · 침수된 신호원 — 뒤집힌 기록
SCENARIO_CH04_OUTRO_TITLE,제4장 · 침수된 신호원 — 다음 노선
SCENARIO_CH04_PREBOSS_TITLE,제4장 · 침수된 신호원 — 최종 방어선
SCENARIO_CH05_INTRO_TITLE,제5장 · 회백도시 봉쇄선 — 진입
SCENARIO_CH05_MID_A_TITLE,제5장 · 회백도시 봉쇄선 — 첫 단서
SCENARIO_CH05_MID_B_TITLE,제5장 · 회백도시 봉쇄선 — 뒤집힌 기록
SCENARIO_CH05_OUTRO_TITLE,제5장 · 회백도시 봉쇄선 — 다음 노선
SCENARIO_CH05_PREBOSS_TITLE,제5장 · 회백도시 봉쇄선 — 최종 방어선
SCENARIO_CH06_INTRO_TITLE,제6장 · 하늘교량의 낙뢰 — 진입
SCENARIO_CH06_MID_A_TITLE,제6장 · 하늘교량의 낙뢰 — 첫 단서
SCENARIO_CH06_MID_B_TITLE,제6장 · 하늘교량의 낙뢰 — 뒤집힌 기록
SCENARIO_CH06_OUTRO_TITLE,제6장 · 하늘교량의 낙뢰 — 다음 노선
SCENARIO_CH06_PREBOSS_TITLE,제6장 · 하늘교량의 낙뢰 — 최종 방어선
SCENARIO_CH07_INTRO_TITLE,제7장 · 설원에 묻힌 방송 — 진입
SCENARIO_CH07_MID_A_TITLE,제7장 · 설원에 묻힌 방송 — 첫 단서
SCENARIO_CH07_MID_B_TITLE,제7장 · 설원에 묻힌 방송 — 뒤집힌 기록
SCENARIO_CH07_OUTRO_TITLE,제7장 · 설원에 묻힌 방송 — 다음 노선
SCENARIO_CH07_PREBOSS_TITLE,제7장 · 설원에 묻힌 방송 — 최종 방어선
SCENARIO_CH08_INTRO_TITLE,제8장 · 붉은 채굴궤도 — 진입
SCENARIO_CH08_MID_A_TITLE,제8장 · 붉은 채굴궤도 — 첫 단서
SCENARIO_CH08_MID_B_TITLE,제8장 · 붉은 채굴궤도 — 뒤집힌 기록
SCENARIO_CH08_OUTRO_TITLE,제8장 · 붉은 채굴궤도 — 다음 노선
SCENARIO_CH08_PREBOSS_TITLE,제8장 · 붉은 채굴궤도 — 최종 방어선
SCENARIO_CH09_INTRO_TITLE,제9장 · 잠든 역무국 — 진입
SCENARIO_CH09_MID_A_TITLE,제9장 · 잠든 역무국 — 첫 단서
SCENARIO_CH09_MID_B_TITLE,제9장 · 잠든 역무국 — 뒤집힌 기록
SCENARIO_CH09_OUTRO_TITLE,제9장 · 잠든 역무국 — 다음 노선
SCENARIO_CH09_PREBOSS_TITLE,제9장 · 잠든 역무국 — 최종 방어선
SCENARIO_CH10_INTRO_TITLE,제10장 · 쌍월 환승로 — 진입
SCENARIO_CH10_MID_A_TITLE,제10장 · 쌍월 환승로 — 첫 단서
SCENARIO_CH10_MID_B_TITLE,제10장 · 쌍월 환승로 — 뒤집힌 기록
SCENARIO_CH10_OUTRO_TITLE,제10장 · 쌍월 환승로 — 다음 노선
SCENARIO_CH10_PREBOSS_TITLE,제10장 · 쌍월 환승로 — 최종 방어선
SCENARIO_CH11_INTRO_TITLE,제11장 · 검은 조류 방파선 — 진입
SCENARIO_CH11_MID_A_TITLE,제11장 · 검은 조류 방파선 — 첫 단서
SCENARIO_CH11_MID_B_TITLE,제11장 · 검은 조류 방파선 — 뒤집힌 기록
SCENARIO_CH11_OUTRO_TITLE,제11장 · 검은 조류 방파선 — 다음 노선
SCENARIO_CH11_PREBOSS_TITLE,제11장 · 검은 조류 방파선 — 최종 방어선
SCENARIO_CH12_INTRO_TITLE,제12장 · 무명성당의 열쇠 — 진입
SCENARIO_CH12_MID_A_TITLE,제12장 · 무명성당의 열쇠 — 첫 단서
SCENARIO_CH12_MID_B_TITLE,제12장 · 무명성당의 열쇠 — 뒤집힌 기록
SCENARIO_CH12_OUTRO_TITLE,제12장 · 무명성당의 열쇠 — 다음 노선
SCENARIO_CH12_PREBOSS_TITLE,제12장 · 무명성당의 열쇠 — 최종 방어선
SCENARIO_CH13_INTRO_TITLE,제13장 · 사막의 유령 시간표 — 진입
SCENARIO_CH13_MID_A_TITLE,제13장 · 사막의 유령 시간표 — 첫 단서
SCENARIO_CH13_MID_B_TITLE,제13장 · 사막의 유령 시간표 — 뒤집힌 기록
SCENARIO_CH13_OUTRO_TITLE,제13장 · 사막의 유령 시간표 — 다음 노선
SCENARIO_CH13_PREBOSS_TITLE,제13장 · 사막의 유령 시간표 — 최종 방어선
SCENARIO_CH14_INTRO_TITLE,제14장 · 반전된 수도권 — 진입
SCENARIO_CH14_MID_A_TITLE,제14장 · 반전된 수도권 — 첫 단서
SCENARIO_CH14_MID_B_TITLE,제14장 · 반전된 수도권 — 뒤집힌 기록
SCENARIO_CH14_OUTRO_TITLE,제14장 · 반전된 수도권 — 다음 노선
SCENARIO_CH14_PREBOSS_TITLE,제14장 · 반전된 수도권 — 최종 방어선
SCENARIO_CH15_INTRO_TITLE,제15장 · 제로 신호의 정원 — 진입
SCENARIO_CH15_MID_A_TITLE,제15장 · 제로 신호의 정원 — 첫 단서
SCENARIO_CH15_MID_B_TITLE,제15장 · 제로 신호의 정원 — 뒤집힌 기록
SCENARIO_CH15_OUTRO_TITLE,제15장 · 제로 신호의 정원 — 다음 노선
SCENARIO_CH15_PREBOSS_TITLE,제15장 · 제로 신호의 정원 — 최종 방어선
SCENARIO_CH16_INTRO_TITLE,제16장 · 철도왕관 내전 — 진입
SCENARIO_CH16_MID_A_TITLE,제16장 · 철도왕관 내전 — 첫 단서
SCENARIO_CH16_MID_B_TITLE,제16장 · 철도왕관 내전 — 뒤집힌 기록
SCENARIO_CH16_OUTRO_TITLE,제16장 · 철도왕관 내전 — 다음 노선
SCENARIO_CH16_PREBOSS_TITLE,제16장 · 철도왕관 내전 — 최종 방어선
SCENARIO_CH17_INTRO_TITLE,제17장 · 잔광의 도서고 — 진입
SCENARIO_CH17_MID_A_TITLE,제17장 · 잔광의 도서고 — 첫 단서
SCENARIO_CH17_MID_B_TITLE,제17장 · 잔광의 도서고 — 뒤집힌 기록
SCENARIO_CH17_OUTRO_TITLE,제17장 · 잔광의 도서고 — 다음 노선
SCENARIO_CH17_PREBOSS_TITLE,제17장 · 잔광의 도서고 — 최종 방어선
SCENARIO_CH18_INTRO_TITLE,제18장 · 종말선 전야 — 진입
SCENARIO_CH18_MID_A_TITLE,제18장 · 종말선 전야 — 첫 단서
SCENARIO_CH18_MID_B_TITLE,제18장 · 종말선 전야 — 뒤집힌 기록
SCENARIO_CH18_OUTRO_TITLE,제18장 · 종말선 전야 — 다음 노선
SCENARIO_CH18_PREBOSS_TITLE,제18장 · 종말선 전야 — 최종 방어선
SCENARIO_CH19_INTRO_TITLE,제19장 · 꺼지지 않는 원환 — 진입
SCENARIO_CH19_MID_A_TITLE,제19장 · 꺼지지 않는 원환 — 첫 단서
SCENARIO_CH19_MID_B_TITLE,제19장 · 꺼지지 않는 원환 — 뒤집힌 기록
SCENARIO_CH19_OUTRO_TITLE,제19장 · 꺼지지 않는 원환 — 다음 노선
SCENARIO_CH19_PREBOSS_TITLE,제19장 · 꺼지지 않는 원환 — 최종 방어선
SCENARIO_CH20_INTRO_TITLE,제20장 · 마지막 등불 — 진입
SCENARIO_CH20_MID_A_TITLE,제20장 · 마지막 등불 — 첫 단서
SCENARIO_CH20_MID_B_TITLE,제20장 · 마지막 등불 — 뒤집힌 기록
SCENARIO_CH20_OUTRO_TITLE,제20장 · 마지막 등불 — 다음 노선
SCENARIO_CH20_PREBOSS_TITLE,제20장 · 마지막 등불 — 최종 방어선
SCENARIO_PROLOGUE_TITLE,프롤로그 — 끊긴 등불
SCENARIO_REL_IRI_TITLE,고장 난 안내 방송
SCENARIO_REL_MAERU_TITLE,빈 좌석의 안전띠
SKILL_ADELINE_NORMAL,좌표 포격
SKILL_ADELINE_PASSIVE,포구 안정
SKILL_ADELINE_ULTIMATE,성운 포화
SKILL_ARINT_NORMAL,방벽 전개
SKILL_ARINT_PASSIVE,수호 신호
SKILL_ARINT_ULTIMATE,성채 공명
SKILL_BAEL_NORMAL,회복 전송
SKILL_BAEL_PASSIVE,구호 기록
SKILL_BAEL_ULTIMATE,새벽 구조
SKILL_CIEL_NORMAL,좌표 포격
SKILL_CIEL_PASSIVE,포구 안정
SKILL_CIEL_ULTIMATE,성운 포화
SKILL_DAEL_NORMAL,교란 표식
SKILL_DAEL_PASSIVE,신호 해석
SKILL_DAEL_ULTIMATE,역전 파장
SKILL_DRAN_NORMAL,선두 돌파
SKILL_DRAN_PASSIVE,개척 호흡
SKILL_DRAN_ULTIMATE,돌입 섬광
SKILL_EDA_NORMAL,전류 도약
SKILL_EDA_PASSIVE,과충전 회로
SKILL_EDA_ULTIMATE,청뢰 낙하
SKILL_HART_NORMAL,좌표 포격
SKILL_HART_PASSIVE,포구 안정
SKILL_HART_ULTIMATE,성운 포화
SKILL_HERAON_NORMAL,좌표 포격
SKILL_HERAON_PASSIVE,포구 안정
SKILL_HERAON_ULTIMATE,성운 포화
SKILL_INOA_NORMAL,교란 표식
SKILL_INOA_PASSIVE,신호 해석
SKILL_INOA_ULTIMATE,역전 파장
SKILL_IRI_NORMAL,회복 파동
SKILL_IRI_PASSIVE,온기 기록
SKILL_IRI_ULTIMATE,새벽의 합창
SKILL_KAIREN_NORMAL,연속 사격
SKILL_KAIREN_PASSIVE,전술 보정
SKILL_KAIREN_ULTIMATE,집중 난사
SKILL_KARN_NORMAL,선두 돌파
SKILL_KARN_PASSIVE,개척 호흡
SKILL_KARN_ULTIMATE,돌입 섬광
SKILL_KIAN_NORMAL,연속 사격
SKILL_KIAN_PASSIVE,전술 보정
SKILL_KIAN_ULTIMATE,집중 난사
SKILL_KIR_NORMAL,교란 표식
SKILL_KIR_PASSIVE,신호 해석
SKILL_KIR_ULTIMATE,역전 파장
SKILL_LAVENT_NORMAL,방벽 전개
SKILL_LAVENT_PASSIVE,수호 신호
SKILL_LAVENT_ULTIMATE,성채 공명
SKILL_LIV_NORMAL,선두 돌파
SKILL_LIV_PASSIVE,개척 호흡
SKILL_LIV_ULTIMATE,돌입 섬광
SKILL_MAERU_NORMAL,결속 방패
SKILL_MAERU_PASSIVE,수호자의 맹세
SKILL_MAERU_ULTIMATE,성벽의 등불
SKILL_MERIN_NORMAL,회복 전송
SKILL_MERIN_PASSIVE,구호 기록
SKILL_MERIN_ULTIMATE,새벽 구조
SKILL_MIRE_NORMAL,회복 전송
SKILL_MIRE_PASSIVE,구호 기록
SKILL_MIRE_ULTIMATE,새벽 구조
SKILL_MOEN_NORMAL,교란 표식
SKILL_MOEN_PASSIVE,신호 해석
SKILL_MOEN_ULTIMATE,역전 파장
SKILL_NARIN_NORMAL,정밀 사격
SKILL_NARIN_PASSIVE,관측 보정
SKILL_NARIN_ULTIMATE,유성 연사
SKILL_NOAR_NORMAL,회복 전송
SKILL_NOAR_PASSIVE,구호 기록
SKILL_NOAR_ULTIMATE,새벽 구조
SKILL_ORBIN_NORMAL,방벽 전개
SKILL_ORBIN_PASSIVE,수호 신호
SKILL_ORBIN_ULTIMATE,성채 공명
SKILL_ORSA_NORMAL,방벽 전개
SKILL_ORSA_PASSIVE,수호 신호
SKILL_ORSA_ULTIMATE,성채 공명
SKILL_PERIN_NORMAL,교란 표식
SKILL_PERIN_PASSIVE,신호 해석
SKILL_PERIN_ULTIMATE,역전 파장
SKILL_RAEN_NORMAL,선두 돌파
SKILL_RAEN_PASSIVE,개척 호흡
SKILL_RAEN_ULTIMATE,돌입 섬광
SKILL_REMA_NORMAL,방벽 전개
SKILL_REMA_PASSIVE,수호 신호
SKILL_REMA_ULTIMATE,성채 공명
SKILL_RIAS_NORMAL,연속 사격
SKILL_RIAS_PASSIVE,전술 보정
SKILL_RIAS_ULTIMATE,집중 난사
SKILL_ROAN_NORMAL,선로 돌진
SKILL_ROAN_PASSIVE,돌파 호흡
SKILL_ROAN_ULTIMATE,철편 난무
SKILL_ROME_NORMAL,방벽 전개
SKILL_ROME_PASSIVE,수호 신호
SKILL_ROME_ULTIMATE,성채 공명
SKILL_SEB_NORMAL,선두 돌파
SKILL_SEB_PASSIVE,개척 호흡
SKILL_SEB_ULTIMATE,돌입 섬광
SKILL_SEON_NORMAL,회복 전송
SKILL_SEON_PASSIVE,구호 기록
SKILL_SEON_ULTIMATE,새벽 구조
SKILL_SOA_NORMAL,교란 표식
SKILL_SOA_PASSIVE,신호 해석
SKILL_SOA_ULTIMATE,역전 파장
SKILL_SOREN_NORMAL,공명 포격
SKILL_SOREN_PASSIVE,포구 안정화
SKILL_SOREN_ULTIMATE,별가루 포화
SKILL_TERAN_NORMAL,선두 돌파
SKILL_TERAN_PASSIVE,개척 호흡
SKILL_TERAN_ULTIMATE,돌입 섬광
SKILL_TIEL_NORMAL,회복 전송
SKILL_TIEL_PASSIVE,구호 기록
SKILL_TIEL_ULTIMATE,새벽 구조
SKILL_TOA_NORMAL,보호 신호
SKILL_TOA_PASSIVE,중계 증폭
SKILL_TOA_ULTIMATE,안전지대 전개
SKILL_VELK_NORMAL,연속 사격
SKILL_VELK_PASSIVE,전술 보정
SKILL_VELK_ULTIMATE,집중 난사
SKILL_VEON_NORMAL,연속 사격
SKILL_VEON_PASSIVE,전술 보정
SKILL_VEON_ULTIMATE,집중 난사
SKILL_VERA_NORMAL,교란 잔상
SKILL_VERA_PASSIVE,변조 필드
SKILL_VERA_ULTIMATE,침묵의 파장
SKILL_YUNAK_NORMAL,좌표 포격
SKILL_YUNAK_PASSIVE,포구 안정
SKILL_YUNAK_ULTIMATE,성운 포화
SKILL_YURIEN_NORMAL,좌표 포격
SKILL_YURIEN_PASSIVE,포구 안정
SKILL_YURIEN_ULTIMATE,성운 포화
SKILL_ZERN_NORMAL,연속 사격
SKILL_ZERN_PASSIVE,전술 보정
SKILL_ZERN_ULTIMATE,집중 난사
SPEAKER_IRI,이리
SPEAKER_MAERU,마에루
SPEAKER_NARIN,나린
SPEAKER_ROAN,로안
SPEAKER_ROUTEKEEPER,길잡이
SPEAKER_SOREN,소렌
STAGE_CH01_H01,제1장 HARD 1
STAGE_CH01_H02,제1장 HARD 2
STAGE_CH01_H03,제1장 HARD 3
STAGE_CH01_H04,제1장 HARD 4
STAGE_CH01_H05,제1장 HARD 5
STAGE_CH01_N01,제1장 NORMAL 1
STAGE_CH01_N02,제1장 NORMAL 2
STAGE_CH01_N03,제1장 NORMAL 3
STAGE_CH01_N04,제1장 NORMAL 4
STAGE_CH01_N05,제1장 NORMAL 5
STAGE_CH01_N06,제1장 NORMAL 6
STAGE_CH01_N07,제1장 NORMAL 7
STAGE_CH01_N08,제1장 NORMAL 8
STAGE_CH01_N09,제1장 NORMAL 9
STAGE_CH01_N10,제1장 NORMAL 10
STAGE_CH01_N11,제1장 NORMAL 11
STAGE_CH01_N12,제1장 NORMAL 12
STAGE_CH01_N13,제1장 NORMAL 13
STAGE_CH01_N14,제1장 NORMAL 14
STAGE_CH01_N15,제1장 NORMAL 15
STAGE_CH01_N16,제1장 NORMAL 16
STAGE_CH01_N17,제1장 NORMAL 17
STAGE_CH01_N18,제1장 NORMAL 18
STAGE_CH01_N19,제1장 NORMAL 19
STAGE_CH01_N20,제1장 NORMAL 20
STAGE_CH02_H01,제2장 HARD 1
STAGE_CH02_H02,제2장 HARD 2
STAGE_CH02_H03,제2장 HARD 3
STAGE_CH02_H04,제2장 HARD 4
STAGE_CH02_H05,제2장 HARD 5
STAGE_CH02_N01,제2장 NORMAL 1
STAGE_CH02_N02,제2장 NORMAL 2
STAGE_CH02_N03,제2장 NORMAL 3
STAGE_CH02_N04,제2장 NORMAL 4
STAGE_CH02_N05,제2장 NORMAL 5
STAGE_CH02_N06,제2장 NORMAL 6
STAGE_CH02_N07,제2장 NORMAL 7
STAGE_CH02_N08,제2장 NORMAL 8
STAGE_CH02_N09,제2장 NORMAL 9
STAGE_CH02_N10,제2장 NORMAL 10
STAGE_CH02_N11,제2장 NORMAL 11
STAGE_CH02_N12,제2장 NORMAL 12
STAGE_CH02_N13,제2장 NORMAL 13
STAGE_CH02_N14,제2장 NORMAL 14
STAGE_CH02_N15,제2장 NORMAL 15
STAGE_CH02_N16,제2장 NORMAL 16
STAGE_CH02_N17,제2장 NORMAL 17
STAGE_CH02_N18,제2장 NORMAL 18
STAGE_CH02_N19,제2장 NORMAL 19
STAGE_CH02_N20,제2장 NORMAL 20
STAGE_CH03_H01,제3장 HARD 1
STAGE_CH03_H02,제3장 HARD 2
STAGE_CH03_H03,제3장 HARD 3
STAGE_CH03_H04,제3장 HARD 4
STAGE_CH03_H05,제3장 HARD 5
STAGE_CH03_N01,제3장 NORMAL 1
STAGE_CH03_N02,제3장 NORMAL 2
STAGE_CH03_N03,제3장 NORMAL 3
STAGE_CH03_N04,제3장 NORMAL 4
STAGE_CH03_N05,제3장 NORMAL 5
STAGE_CH03_N06,제3장 NORMAL 6
STAGE_CH03_N07,제3장 NORMAL 7
STAGE_CH03_N08,제3장 NORMAL 8
STAGE_CH03_N09,제3장 NORMAL 9
STAGE_CH03_N10,제3장 NORMAL 10
STAGE_CH03_N11,제3장 NORMAL 11
STAGE_CH03_N12,제3장 NORMAL 12
STAGE_CH03_N13,제3장 NORMAL 13
STAGE_CH03_N14,제3장 NORMAL 14
STAGE_CH03_N15,제3장 NORMAL 15
STAGE_CH03_N16,제3장 NORMAL 16
STAGE_CH03_N17,제3장 NORMAL 17
STAGE_CH03_N18,제3장 NORMAL 18
STAGE_CH03_N19,제3장 NORMAL 19
STAGE_CH03_N20,제3장 NORMAL 20
STAGE_CH04_H01,제4장 HARD 1
STAGE_CH04_H02,제4장 HARD 2
STAGE_CH04_H03,제4장 HARD 3
STAGE_CH04_H04,제4장 HARD 4
STAGE_CH04_H05,제4장 HARD 5
STAGE_CH04_N01,제4장 NORMAL 1
STAGE_CH04_N02,제4장 NORMAL 2
STAGE_CH04_N03,제4장 NORMAL 3
STAGE_CH04_N04,제4장 NORMAL 4
STAGE_CH04_N05,제4장 NORMAL 5
STAGE_CH04_N06,제4장 NORMAL 6
STAGE_CH04_N07,제4장 NORMAL 7
STAGE_CH04_N08,제4장 NORMAL 8
STAGE_CH04_N09,제4장 NORMAL 9
STAGE_CH04_N10,제4장 NORMAL 10
STAGE_CH04_N11,제4장 NORMAL 11
STAGE_CH04_N12,제4장 NORMAL 12
STAGE_CH04_N13,제4장 NORMAL 13
STAGE_CH04_N14,제4장 NORMAL 14
STAGE_CH04_N15,제4장 NORMAL 15
STAGE_CH04_N16,제4장 NORMAL 16
STAGE_CH04_N17,제4장 NORMAL 17
STAGE_CH04_N18,제4장 NORMAL 18
STAGE_CH04_N19,제4장 NORMAL 19
STAGE_CH04_N20,제4장 NORMAL 20
STAGE_CH05_H01,제5장 HARD 1
STAGE_CH05_H02,제5장 HARD 2
STAGE_CH05_H03,제5장 HARD 3
STAGE_CH05_H04,제5장 HARD 4
STAGE_CH05_H05,제5장 HARD 5
STAGE_CH05_N01,제5장 NORMAL 1
STAGE_CH05_N02,제5장 NORMAL 2
STAGE_CH05_N03,제5장 NORMAL 3
STAGE_CH05_N04,제5장 NORMAL 4
STAGE_CH05_N05,제5장 NORMAL 5
STAGE_CH05_N06,제5장 NORMAL 6
STAGE_CH05_N07,제5장 NORMAL 7
STAGE_CH05_N08,제5장 NORMAL 8
STAGE_CH05_N09,제5장 NORMAL 9
STAGE_CH05_N10,제5장 NORMAL 10
STAGE_CH05_N11,제5장 NORMAL 11
STAGE_CH05_N12,제5장 NORMAL 12
STAGE_CH05_N13,제5장 NORMAL 13
STAGE_CH05_N14,제5장 NORMAL 14
STAGE_CH05_N15,제5장 NORMAL 15
STAGE_CH05_N16,제5장 NORMAL 16
STAGE_CH05_N17,제5장 NORMAL 17
STAGE_CH05_N18,제5장 NORMAL 18
STAGE_CH05_N19,제5장 NORMAL 19
STAGE_CH05_N20,제5장 NORMAL 20
STAGE_CH06_H01,제6장 HARD 1
STAGE_CH06_H02,제6장 HARD 2
STAGE_CH06_H03,제6장 HARD 3
STAGE_CH06_H04,제6장 HARD 4
STAGE_CH06_H05,제6장 HARD 5
STAGE_CH06_N01,제6장 NORMAL 1
STAGE_CH06_N02,제6장 NORMAL 2
STAGE_CH06_N03,제6장 NORMAL 3
STAGE_CH06_N04,제6장 NORMAL 4
STAGE_CH06_N05,제6장 NORMAL 5
STAGE_CH06_N06,제6장 NORMAL 6
STAGE_CH06_N07,제6장 NORMAL 7
STAGE_CH06_N08,제6장 NORMAL 8
STAGE_CH06_N09,제6장 NORMAL 9
STAGE_CH06_N10,제6장 NORMAL 10
STAGE_CH06_N11,제6장 NORMAL 11
STAGE_CH06_N12,제6장 NORMAL 12
STAGE_CH06_N13,제6장 NORMAL 13
STAGE_CH06_N14,제6장 NORMAL 14
STAGE_CH06_N15,제6장 NORMAL 15
STAGE_CH06_N16,제6장 NORMAL 16
STAGE_CH06_N17,제6장 NORMAL 17
STAGE_CH06_N18,제6장 NORMAL 18
STAGE_CH06_N19,제6장 NORMAL 19
STAGE_CH06_N20,제6장 NORMAL 20
STAGE_CH07_H01,제7장 HARD 1
STAGE_CH07_H02,제7장 HARD 2
STAGE_CH07_H03,제7장 HARD 3
STAGE_CH07_H04,제7장 HARD 4
STAGE_CH07_H05,제7장 HARD 5
STAGE_CH07_N01,제7장 NORMAL 1
STAGE_CH07_N02,제7장 NORMAL 2
STAGE_CH07_N03,제7장 NORMAL 3
STAGE_CH07_N04,제7장 NORMAL 4
STAGE_CH07_N05,제7장 NORMAL 5
STAGE_CH07_N06,제7장 NORMAL 6
STAGE_CH07_N07,제7장 NORMAL 7
STAGE_CH07_N08,제7장 NORMAL 8
STAGE_CH07_N09,제7장 NORMAL 9
STAGE_CH07_N10,제7장 NORMAL 10
STAGE_CH07_N11,제7장 NORMAL 11
STAGE_CH07_N12,제7장 NORMAL 12
STAGE_CH07_N13,제7장 NORMAL 13
STAGE_CH07_N14,제7장 NORMAL 14
STAGE_CH07_N15,제7장 NORMAL 15
STAGE_CH07_N16,제7장 NORMAL 16
STAGE_CH07_N17,제7장 NORMAL 17
STAGE_CH07_N18,제7장 NORMAL 18
STAGE_CH07_N19,제7장 NORMAL 19
STAGE_CH07_N20,제7장 NORMAL 20
STAGE_CH08_H01,제8장 HARD 1
STAGE_CH08_H02,제8장 HARD 2
STAGE_CH08_H03,제8장 HARD 3
STAGE_CH08_H04,제8장 HARD 4
STAGE_CH08_H05,제8장 HARD 5
STAGE_CH08_N01,제8장 NORMAL 1
STAGE_CH08_N02,제8장 NORMAL 2
STAGE_CH08_N03,제8장 NORMAL 3
STAGE_CH08_N04,제8장 NORMAL 4
STAGE_CH08_N05,제8장 NORMAL 5
STAGE_CH08_N06,제8장 NORMAL 6
STAGE_CH08_N07,제8장 NORMAL 7
STAGE_CH08_N08,제8장 NORMAL 8
STAGE_CH08_N09,제8장 NORMAL 9
STAGE_CH08_N10,제8장 NORMAL 10
STAGE_CH08_N11,제8장 NORMAL 11
STAGE_CH08_N12,제8장 NORMAL 12
STAGE_CH08_N13,제8장 NORMAL 13
STAGE_CH08_N14,제8장 NORMAL 14
STAGE_CH08_N15,제8장 NORMAL 15
STAGE_CH08_N16,제8장 NORMAL 16
STAGE_CH08_N17,제8장 NORMAL 17
STAGE_CH08_N18,제8장 NORMAL 18
STAGE_CH08_N19,제8장 NORMAL 19
STAGE_CH08_N20,제8장 NORMAL 20
STAGE_CH09_H01,제9장 HARD 1
STAGE_CH09_H02,제9장 HARD 2
STAGE_CH09_H03,제9장 HARD 3
STAGE_CH09_H04,제9장 HARD 4
STAGE_CH09_H05,제9장 HARD 5
STAGE_CH09_N01,제9장 NORMAL 1
STAGE_CH09_N02,제9장 NORMAL 2
STAGE_CH09_N03,제9장 NORMAL 3
STAGE_CH09_N04,제9장 NORMAL 4
STAGE_CH09_N05,제9장 NORMAL 5
STAGE_CH09_N06,제9장 NORMAL 6
STAGE_CH09_N07,제9장 NORMAL 7
STAGE_CH09_N08,제9장 NORMAL 8
STAGE_CH09_N09,제9장 NORMAL 9
STAGE_CH09_N10,제9장 NORMAL 10
STAGE_CH09_N11,제9장 NORMAL 11
STAGE_CH09_N12,제9장 NORMAL 12
STAGE_CH09_N13,제9장 NORMAL 13
STAGE_CH09_N14,제9장 NORMAL 14
STAGE_CH09_N15,제9장 NORMAL 15
STAGE_CH09_N16,제9장 NORMAL 16
STAGE_CH09_N17,제9장 NORMAL 17
STAGE_CH09_N18,제9장 NORMAL 18
STAGE_CH09_N19,제9장 NORMAL 19
STAGE_CH09_N20,제9장 NORMAL 20
STAGE_CH10_H01,제10장 HARD 1
STAGE_CH10_H02,제10장 HARD 2
STAGE_CH10_H03,제10장 HARD 3
STAGE_CH10_H04,제10장 HARD 4
